id,source_website,week,player_first_name,player_last_name,position,projected_points,created_at,updated_at,team
8135,fanduel.com,Week 9,Javonte,Williams,RB,16.68,2025-10-29 00:52:31,2025-10-29 00:52:31,DAL
6876,sleeper.com,Week 9,Drake,London,WR,16.6,2025-10-29 00:23:43,2025-10-29 00:23:43,ATL
7545,fantasypros.com,Week 8,Amon-Ra,St. Brown,WR,16.6,2025-10-29 00:39:00,2025-10-29 00:39:00,DET
8136,fanduel.com,Week 9,Sam,Darnold,QB,16.58,2025-10-29 00:52:31,2025-10-29 00:52:31,SEA
8137,fanduel.com,Week 9,J.J.,McCarthy,QB,16.56,2025-10-29 00:52:31,2025-10-29 00:52:31,MIN
7311,espn.com,Week 9,Nico,Collins,WR,16.5,2025-10-29 00:31:33,2025-10-29 00:31:33,HOU
7476,fantasypros.com,Week 8,Aaron,Rodgers,QB,16.5,2025-10-29 00:39:00,2025-10-29 00:39:00,PIT
8138,fanduel.com,Week 9,Rashee,Rice,WR,16.49,2025-10-29 00:52:31,2025-10-29 00:52:31,KC
6877,sleeper.com,Week 9,Malik,Nabers,WR,16.4,2025-10-29 00:23:43,2025-10-29 00:23:43,NYG
7525,fantasypros.com,Week 8,Kimani,Vidal,RB,16.4,2025-10-29 00:39:00,2025-10-29 00:39:00,LAC
8139,fanduel.com,Week 9,D'Andre,Swift,RB,16.39,2025-10-29 00:52:31,2025-10-29 00:52:31,CHI
6878,sleeper.com,Week 9,Kenneth,Walker,RB,16.3,2025-10-29 00:23:43,2025-10-29 00:23:43,SEA
7247,espn.com,Week 9,Tua,Tagovailoa,QB,16.3,2025-10-29 00:31:33,2025-10-29 00:31:33,MIA
7312,espn.com,Week 9,Michael,Pittman Jr.,WR,16.3,2025-10-29 00:31:33,2025-10-29 00:31:33,IND
6879,sleeper.com,Week 9,Derek,Carr,QB,16.2,2025-10-29 00:23:43,2025-10-29 00:23:43,FA
7546,fantasypros.com,Week 8,Rashee,Rice,WR,16.2,2025-10-29 00:39:00,2025-10-29 00:39:00,KC
8140,fanduel.com,Week 9,Josh,Jacobs,RB,16.19,2025-10-29 00:52:31,2025-10-29 00:52:31,GB
6880,sleeper.com,Week 9,Chris,Olave,WR,16.1,2025-10-29 00:23:43,2025-10-29 00:23:43,NO
7260,espn.com,Week 9,Javonte,Williams,RB,16.1,2025-10-29 00:31:33,2025-10-29 00:31:33,DAL
7261,espn.com,Week 9,James,Cook,RB,16.1,2025-10-29 00:31:33,2025-10-29 00:31:33,BUF
7313,espn.com,Week 9,Davante,Adams,WR,16.1,2025-10-29 00:31:33,2025-10-29 00:31:33,LAR
7314,espn.com,Week 9,Zay,Flowers,WR,16.1,2025-10-29 00:31:33,2025-10-29 00:31:33,BAL
8141,fanduel.com,Week 9,Kyren,Williams,RB,16.1,2025-10-29 00:52:31,2025-10-29 00:52:31,LA
8142,fanduel.com,Week 9,Joe,Flacco,QB,16.06,2025-10-29 00:52:31,2025-10-29 00:52:31,CIN
6881,sleeper.com,Week 9,Mason,Rudolph,QB,16.0,2025-10-29 00:23:43,2025-10-29 00:23:43,PIT
7262,espn.com,Week 9,Derrick,Henry,RB,16.0,2025-10-29 00:31:33,2025-10-29 00:31:33,BAL
7315,espn.com,Week 9,Ladd,McConkey,WR,16.0,2025-10-29 00:31:33,2025-10-29 00:31:33,LAC
7477,fantasypros.com,Week 8,Tua,Tagovailoa,QB,16.0,2025-10-29 00:39:00,2025-10-29 00:39:00,MIA
7526,fantasypros.com,Week 8,D'Andre,Swift,RB,16.0,2025-10-29 00:39:00,2025-10-29 00:39:00,CHI
8143,fanduel.com,Week 9,Bo,Nix,QB,15.96,2025-10-29 00:52:31,2025-10-29 00:52:31,DEN
6882,sleeper.com,Week 9,Puka,Nacua,WR,15.9,2025-10-29 00:23:43,2025-10-29 00:23:43,LAR
7316,espn.com,Week 9,DK,Metcalf,WR,15.9,2025-10-29 00:31:33,2025-10-29 00:31:33,PIT
7547,fantasypros.com,Week 8,Justin,Jefferson,WR,15.9,2025-10-29 00:39:00,2025-10-29 00:39:00,MIN
7263,espn.com,Week 9,Kyren,Williams,RB,15.8,2025-10-29 00:31:33,2025-10-29 00:31:33,LAR
7264,espn.com,Week 9,Jaylen,Warren,RB,15.8,2025-10-29 00:31:33,2025-10-29 00:31:33,PIT
7265,espn.com,Week 9,D'Andre,Swift,RB,15.7,2025-10-29 00:31:33,2025-10-29 00:31:33,CHI
8144,fanduel.com,Week 9,Davante,Adams,WR,15.7,2025-10-29 00:52:31,2025-10-29 00:52:31,LA
8145,fanduel.com,Week 9,C.J.,Stroud,QB,15.65,2025-10-29 00:52:31,2025-10-29 00:52:31,HOU
6883,sleeper.com,Week 9,Gardner,Minshew,QB,15.6,2025-10-29 00:23:43,2025-10-29 00:23:43,KC
7527,fantasypros.com,Week 8,Chase,Brown,RB,15.6,2025-10-29 00:39:00,2025-10-29 00:39:00,CIN
7548,fantasypros.com,Week 8,Rome,Odunze,WR,15.6,2025-10-29 00:39:00,2025-10-29 00:39:00,CHI
8146,fanduel.com,Week 9,Marvin,Harrison Jr.,WR,15.59,2025-10-29 00:52:31,2025-10-29 00:52:31,ARI
8147,fanduel.com,Week 9,Jaylen,Waddle,WR,15.55,2025-10-29 00:52:31,2025-10-29 00:52:31,MIA
6884,sleeper.com,Week 9,Jahmyr,Gibbs,RB,15.5,2025-10-29 00:23:43,2025-10-29 00:23:43,DET
6885,sleeper.com,Week 9,Drake,Maye,QB,15.5,2025-10-29 00:23:43,2025-10-29 00:23:43,NE
7266,espn.com,Week 9,Kimani,Vidal,RB,15.5,2025-10-29 00:31:33,2025-10-29 00:31:33,LAC
7478,fantasypros.com,Week 8,C.J.,Stroud,QB,15.5,2025-10-29 00:39:00,2025-10-29 00:39:00,HOU
8148,fanduel.com,Week 9,Chase,Brown,RB,15.43,2025-10-29 00:52:31,2025-10-29 00:52:31,CIN
6886,sleeper.com,Week 9,De'Von,Achane,RB,15.4,2025-10-29 00:23:43,2025-10-29 00:23:43,MIA
6887,sleeper.com,Week 9,Bryce,Young,QB,15.2,2025-10-29 00:23:43,2025-10-29 00:23:43,CAR
7528,fantasypros.com,Week 8,Kyren,Williams,RB,15.2,2025-10-29 00:39:00,2025-10-29 00:39:00,LAR
